LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,31-Jan-2018 15:39:12,0                 
Time,Ampl
-5.6011079e-007,0.000125
-5.5971079e-007,0.000125
-5.5931079e-007,0.000125
-5.5891079e-007,0.000125
-5.5851079e-007,0.000125
-5.5811079e-007,0.000125
-5.5771079e-007,0.000125
-5.5731079e-007,0.0001125
-5.5691079e-007,0.0001125
-5.5651079e-007,0.0001125
-5.5611079e-007,0.0001125
-5.5571079e-007,0.0001125
-5.5531079e-007,0.0001125
-5.5491079e-007,0.0001125
-5.5451079e-007,0.0001125
-5.5411079e-007,0.0001125
-5.5371079e-007,0.0001125
-5.5331079e-007,0.0001125
-5.5291079e-007,0.0001125
-5.5251079e-007,0.0001125
-5.5211079e-007,0.0001125
-5.5171079e-007,0.0001125
-5.5131079e-007,0.0001125
-5.5091079e-007,0.0001125
-5.5051079e-007,0.0001125
-5.5011079e-007,0.0001125
-5.4971079e-007,0.0001125
-5.4931079e-007,0.0001125
-5.4891079e-007,0.0001125
-5.4851079e-007,0.0001125
-5.4811079e-007,0.0001125
-5.4771079e-007,0.0001125
-5.4731079e-007,0.0001125
-5.4691079e-007,0.0001125
-5.4651079e-007,0.0001125
-5.4611079e-007,0.0001125
-5.4571079e-007,0.0001125
-5.4531079e-007,0.000125
-5.4491079e-007,0.000125
-5.4451079e-007,0.000125
-5.4411079e-007,0.000125
-5.4371079e-007,0.000125
-5.4331079e-007,0.000125
-5.4291079e-007,0.000125
-5.4251079e-007,0.000125
-5.4211079e-007,0.0001375
-5.4171079e-007,0.0001375
-5.4131079e-007,0.0001375
-5.4091079e-007,0.0001375
-5.4051079e-007,0.0001375
-5.4011079e-007,0.0001375
-5.3971079e-007,0.00015
-5.3931079e-007,0.00015
-5.3891079e-007,0.00015
-5.3851079e-007,0.00015
-5.3811079e-007,0.00015
-5.3771079e-007,0.00015
-5.3731079e-007,0.00015
-5.3691079e-007,0.00015
-5.3651079e-007,0.0001625
-5.3611079e-007,0.0001625
-5.3571079e-007,0.0001625
-5.3531079e-007,0.0001625
-5.3491079e-007,0.0001625
-5.3451079e-007,0.0001625
-5.3411079e-007,0.0001625
-5.3371079e-007,0.0001625
-5.3331079e-007,0.0001625
-5.3291079e-007,0.0001625
-5.3251079e-007,0.0001625
-5.3211079e-007,0.0001625
-5.3171079e-007,0.0001625
-5.3131079e-007,0.0001625
-5.3091079e-007,0.0001625
-5.3051079e-007,0.0001625
-5.3011079e-007,0.0001625
-5.2971079e-007,0.0001625
-5.2931079e-007,0.0001625
-5.2891079e-007,0.0001625
-5.2851079e-007,0.00015
-5.2811079e-007,0.00015
-5.2771079e-007,0.00015
-5.2731079e-007,0.00015
-5.2691079e-007,0.00015
-5.2651079e-007,0.00015
-5.2611079e-007,0.00015
-5.2571079e-007,0.00015
-5.2531079e-007,0.00015
-5.2491079e-007,0.00015
-5.2451079e-007,0.00015
-5.2411079e-007,0.00015
-5.2371079e-007,0.00015
-5.2331079e-007,0.00015
-5.2291079e-007,0.00015
-5.2251079e-007,0.00015
-5.2211079e-007,0.00015
-5.2171079e-007,0.00015
-5.2131079e-007,0.00015
-5.2091079e-007,0.00015
-5.2051079e-007,0.00015
-5.2011079e-007,0.00015
-5.1971079e-007,0.00015
-5.1931079e-007,0.00015
-5.1891079e-007,0.00015
-5.1851079e-007,0.00015
-5.1811079e-007,0.0001625
-5.1771079e-007,0.0001625
