LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,31-Jan-2018 17:49:12,0                 
Time,Ampl
-5.6022233e-007,-0.0002
-5.5982233e-007,-0.0002
-5.5942233e-007,-0.0002125
-5.5902233e-007,-0.0002125
-5.5862233e-007,-0.000225
-5.5822233e-007,-0.000225
-5.5782233e-007,-0.0002375
-5.5742233e-007,-0.0002375
-5.5702233e-007,-0.00025
-5.5662233e-007,-0.0002625
-5.5622233e-007,-0.0002625
-5.5582233e-007,-0.000275
-5.5542233e-007,-0.0002875
-5.5502233e-007,-0.0002875
-5.5462233e-007,-0.0003
-5.5422233e-007,-0.0003125
-5.5382233e-007,-0.000325
-5.5342233e-007,-0.000325
-5.5302233e-007,-0.0003375
-5.5262233e-007,-0.00035
-5.5222233e-007,-0.00035
-5.5182233e-007,-0.0003625
-5.5142233e-007,-0.000375
-5.5102233e-007,-0.000375
-5.5062233e-007,-0.0003875
-5.5022233e-007,-0.0004
-5.4982233e-007,-0.0004
-5.4942233e-007,-0.0004125
-5.4902233e-007,-0.0004125
-5.4862233e-007,-0.000425
-5.4822233e-007,-0.000425
-5.4782233e-007,-0.000425
-5.4742233e-007,-0.0004375
-5.4702233e-007,-0.0004375
-5.4662233e-007,-0.0004375
-5.4622233e-007,-0.0004375
-5.4582233e-007,-0.0004375
-5.4542233e-007,-0.00045
-5.4502233e-007,-0.00045
-5.4462233e-007,-0.00045
-5.4422233e-007,-0.0004375
-5.4382233e-007,-0.0004375
-5.4342233e-007,-0.0004375
-5.4302233e-007,-0.0004375
-5.4262233e-007,-0.0004375
-5.4222233e-007,-0.0004375
-5.4182233e-007,-0.000425
-5.4142233e-007,-0.000425
-5.4102233e-007,-0.000425
-5.4062233e-007,-0.000425
-5.4022233e-007,-0.0004125
-5.3982233e-007,-0.0004125
-5.3942233e-007,-0.0004125
-5.3902233e-007,-0.0004
-5.3862233e-007,-0.0004
-5.3822233e-007,-0.0004
-5.3782233e-007,-0.0003875
-5.3742233e-007,-0.0003875
-5.3702233e-007,-0.0003875
-5.3662233e-007,-0.000375
-5.3622233e-007,-0.000375
-5.3582233e-007,-0.000375
-5.3542233e-007,-0.0003625
-5.3502233e-007,-0.0003625
-5.3462233e-007,-0.0003625
-5.3422233e-007,-0.0003625
-5.3382233e-007,-0.00035
-5.3342233e-007,-0.00035
-5.3302233e-007,-0.00035
-5.3262233e-007,-0.00035
-5.3222233e-007,-0.00035
-5.3182233e-007,-0.00035
-5.3142233e-007,-0.00035
-5.3102233e-007,-0.0003375
-5.3062233e-007,-0.0003375
-5.3022233e-007,-0.0003375
-5.2982233e-007,-0.0003375
-5.2942233e-007,-0.0003375
-5.2902233e-007,-0.0003375
-5.2862233e-007,-0.0003375
-5.2822233e-007,-0.0003375
-5.2782233e-007,-0.0003375
-5.2742233e-007,-0.0003375
-5.2702233e-007,-0.0003375
-5.2662233e-007,-0.000325
-5.2622233e-007,-0.000325
-5.2582233e-007,-0.000325
-5.2542233e-007,-0.000325
-5.2502233e-007,-0.000325
-5.2462233e-007,-0.000325
-5.2422233e-007,-0.000325
-5.2382233e-007,-0.0003125
-5.2342233e-007,-0.0003125
-5.2302233e-007,-0.0003125
-5.2262233e-007,-0.0003125
-5.2222233e-007,-0.0003125
-5.2182233e-007,-0.0003125
-5.2142233e-007,-0.0003125
-5.2102233e-007,-0.0003125
-5.2062233e-007,-0.0003
-5.2022233e-007,-0.0003
-5.1982233e-007,-0.0003
-5.1942233e-007,-0.0003
-5.1902233e-007,-0.0003
-5.1862233e-007,-0.0003
-5.1822233e-007,-0.0003
-5.1782233e-007,-0.0003
-5.1742233e-007,-0.0003
-5.1702233e-007,-0.0003
-5.1662233e-007,-0.0003
-5.1622233e-007,-0.0003
-5.1582233e-007,-0.0003
-5.1542233e-007,-0.0003
-5.1502233e-007,-0.0003
-5.1462233e-007,-0.0003
-5.1422233e-007,-0.0003
-5.1382233e-007,-0.0003
-5.1342233e-007,-0.0003
-5.1302233e-007,-0.0003
-5.1262233e-007,-0.0003125
-5.1222233e-007,-0.0003125
-5.1182233e-007,-0.0003125
-5.1142233e-007,-0.0003125
-5.1102233e-007,-0.000325
-5.1062233e-007,-0.000325
-5.1022233e-007,-0.000325
-5.0982233e-007,-0.000325
-5.0942233e-007,-0.0003375
-5.0902233e-007,-0.0003375
-5.0862233e-007,-0.0003375
-5.0822233e-007,-0.0003375
-5.0782233e-007,-0.00035
-5.0742233e-007,-0.00035
-5.0702233e-007,-0.00035
-5.0662233e-007,-0.00035
-5.0622233e-007,-0.0003625
-5.0582233e-007,-0.0003625
-5.0542233e-007,-0.0003625
-5.0502233e-007,-0.0003625
-5.0462233e-007,-0.0003625
-5.0422233e-007,-0.000375
-5.0382233e-007,-0.000375
-5.0342233e-007,-0.000375
-5.0302233e-007,-0.000375
-5.0262233e-007,-0.000375
-5.0222233e-007,-0.000375
-5.0182233e-007,-0.000375
-5.0142233e-007,-0.000375
-5.0102233e-007,-0.000375
-5.0062233e-007,-0.000375
-5.0022233e-007,-0.000375
-4.9982233e-007,-0.000375
-4.9942233e-007,-0.000375
-4.9902233e-007,-0.000375
-4.9862233e-007,-0.000375
-4.9822233e-007,-0.000375
-4.9782233e-007,-0.000375
-4.9742233e-007,-0.000375
-4.9702233e-007,-0.000375
-4.9662233e-007,-0.000375
-4.9622233e-007,-0.000375
-4.9582233e-007,-0.0003625
-4.9542233e-007,-0.0003625
-4.9502233e-007,-0.0003625
-4.9462233e-007,-0.0003625
-4.9422233e-007,-0.0003625
-4.9382233e-007,-0.0003625
-4.9342233e-007,-0.0003625
-4.9302233e-007,-0.0003625
-4.9262233e-007,-0.0003625
-4.9222233e-007,-0.00035
-4.9182233e-007,-0.00035
-4.9142233e-007,-0.00035
-4.9102233e-007,-0.00035
-4.9062233e-007,-0.00035
-4.9022233e-007,-0.00035
-4.8982233e-007,-0.00035
-4.8942233e-007,-0.00035
