LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,01-Feb-2018 15:45:38,0                 
Time,Ampl
-5.6026181e-007,-0.0003125
-5.5986181e-007,-0.0003125
-5.5946181e-007,-0.0003125
-5.5906181e-007,-0.0003
-5.5866181e-007,-0.0003
-5.5826181e-007,-0.0003
-5.5786181e-007,-0.0002875
-5.5746181e-007,-0.0002875
-5.5706181e-007,-0.0002875
-5.5666181e-007,-0.0002875
-5.5626181e-007,-0.000275
-5.5586181e-007,-0.000275
-5.5546181e-007,-0.000275
-5.5506181e-007,-0.000275
-5.5466181e-007,-0.0002625
-5.5426181e-007,-0.0002625
-5.5386181e-007,-0.0002625
-5.5346181e-007,-0.0002625
-5.5306181e-007,-0.00025
-5.5266181e-007,-0.00025
-5.5226181e-007,-0.00025
-5.5186181e-007,-0.00025
-5.5146181e-007,-0.00025
-5.5106181e-007,-0.0002375
-5.5066181e-007,-0.0002375
-5.5026181e-007,-0.0002375
-5.4986181e-007,-0.0002375
-5.4946181e-007,-0.0002375
-5.4906181e-007,-0.0002375
-5.4866181e-007,-0.0002375
-5.4826181e-007,-0.000225
-5.4786181e-007,-0.000225
-5.4746181e-007,-0.000225
-5.4706181e-007,-0.000225
-5.4666181e-007,-0.000225
-5.4626181e-007,-0.000225
-5.4586181e-007,-0.000225
-5.4546181e-007,-0.000225
-5.4506181e-007,-0.000225
-5.4466181e-007,-0.000225
-5.4426181e-007,-0.000225
-5.4386181e-007,-0.0002125
-5.4346181e-007,-0.0002125
-5.4306181e-007,-0.0002125
-5.4266181e-007,-0.0002125
-5.4226181e-007,-0.0002125
-5.4186181e-007,-0.0002125
-5.4146181e-007,-0.0002125
-5.4106181e-007,-0.0002125
-5.4066181e-007,-0.0002125
-5.4026181e-007,-0.0002125
-5.3986181e-007,-0.0002125
-5.3946181e-007,-0.0002125
-5.3906181e-007,-0.0002125
-5.3866181e-007,-0.0002125
-5.3826181e-007,-0.0002125
-5.3786181e-007,-0.0002125
-5.3746181e-007,-0.0002125
-5.3706181e-007,-0.0002125
-5.3666181e-007,-0.0002125
-5.3626181e-007,-0.0002125
-5.3586181e-007,-0.0002125
-5.3546181e-007,-0.0002125
-5.3506181e-007,-0.0002125
-5.3466181e-007,-0.0002125
-5.3426181e-007,-0.0002125
-5.3386181e-007,-0.0002125
-5.3346181e-007,-0.0002125
-5.3306181e-007,-0.0002125
-5.3266181e-007,-0.0002125
-5.3226181e-007,-0.0002125
-5.3186181e-007,-0.0002125
-5.3146181e-007,-0.0002125
-5.3106181e-007,-0.000225
-5.3066181e-007,-0.000225
-5.3026181e-007,-0.000225
-5.2986181e-007,-0.000225
-5.2946181e-007,-0.000225
-5.2906181e-007,-0.000225
-5.2866181e-007,-0.000225
-5.2826181e-007,-0.0002375
-5.2786181e-007,-0.0002375
-5.2746181e-007,-0.0002375
-5.2706181e-007,-0.0002375
-5.2666181e-007,-0.0002375
-5.2626181e-007,-0.0002375
-5.2586181e-007,-0.00025
-5.2546181e-007,-0.00025
-5.2506181e-007,-0.00025
-5.2466181e-007,-0.00025
-5.2426181e-007,-0.0002625
-5.2386181e-007,-0.0002625
-5.2346181e-007,-0.0002625
-5.2306181e-007,-0.0002625
-5.2266181e-007,-0.000275
-5.2226181e-007,-0.000275
-5.2186181e-007,-0.000275
-5.2146181e-007,-0.0002875
-5.2106181e-007,-0.0002875
-5.2066181e-007,-0.0002875
-5.2026181e-007,-0.0003
-5.1986181e-007,-0.0003
-5.1946181e-007,-0.0003
-5.1906181e-007,-0.0003125
-5.1866181e-007,-0.0003125
-5.1826181e-007,-0.0003125
-5.1786181e-007,-0.000325
-5.1746181e-007,-0.000325
-5.1706181e-007,-0.000325
-5.1666181e-007,-0.0003375
-5.1626181e-007,-0.0003375
-5.1586181e-007,-0.0003375
-5.1546181e-007,-0.00035
-5.1506181e-007,-0.00035
-5.1466181e-007,-0.00035
-5.1426181e-007,-0.0003625
-5.1386181e-007,-0.0003625
-5.1346181e-007,-0.0003625
-5.1306181e-007,-0.000375
-5.1266181e-007,-0.000375
-5.1226181e-007,-0.000375
-5.1186181e-007,-0.0003875
-5.1146181e-007,-0.0003875
-5.1106181e-007,-0.0003875
-5.1066181e-007,-0.0003875
-5.1026181e-007,-0.0004
-5.0986181e-007,-0.0004
-5.0946181e-007,-0.0004
-5.0906181e-007,-0.0004
-5.0866181e-007,-0.0004
-5.0826181e-007,-0.0004
-5.0786181e-007,-0.0004125
-5.0746181e-007,-0.0004125
-5.0706181e-007,-0.0004125
-5.0666181e-007,-0.0004125
-5.0626181e-007,-0.0004125
-5.0586181e-007,-0.0004125
-5.0546181e-007,-0.0004125
-5.0506181e-007,-0.0004125
-5.0466181e-007,-0.0004125
-5.0426181e-007,-0.0004125
-5.0386181e-007,-0.0004125
-5.0346181e-007,-0.0004
-5.0306181e-007,-0.0004
-5.0266181e-007,-0.0004
-5.0226181e-007,-0.0004
-5.0186181e-007,-0.0004
-5.0146181e-007,-0.0004
-5.0106181e-007,-0.0003875
-5.0066181e-007,-0.0003875
-5.0026181e-007,-0.0003875
-4.9986181e-007,-0.0003875
-4.9946181e-007,-0.000375
-4.9906181e-007,-0.000375
-4.9866181e-007,-0.000375
-4.9826181e-007,-0.000375
-4.9786181e-007,-0.0003625
-4.9746181e-007,-0.0003625
-4.9706181e-007,-0.0003625
-4.9666181e-007,-0.0003625
-4.9626181e-007,-0.0003625
-4.9586181e-007,-0.00035
-4.9546181e-007,-0.00035
-4.9506181e-007,-0.00035
-4.9466181e-007,-0.00035
-4.9426181e-007,-0.00035
-4.9386181e-007,-0.00035
-4.9346181e-007,-0.0003375
-4.9306181e-007,-0.0003375
-4.9266181e-007,-0.0003375
-4.9226181e-007,-0.0003375
-4.9186181e-007,-0.0003375
-4.9146181e-007,-0.0003375
-4.9106181e-007,-0.0003375
-4.9066181e-007,-0.0003375
-4.9026181e-007,-0.0003375
-4.8986181e-007,-0.0003375
-4.8946181e-007,-0.0003375
-4.8906181e-007,-0.0003375
-4.8866181e-007,-0.0003375
-4.8826181e-007,-0.0003375
-4.8786181e-007,-0.0003375
-4.8746181e-007,-0.00035
-4.8706181e-007,-0.00035
-4.8666181e-007,-0.00035
-4.8626181e-007,-0.00035
-4.8586181e-007,-0.00035
-4.8546181e-007,-0.0003625
-4.8506181e-007,-0.0003625
-4.8466181e-007,-0.0003625
-4.8426181e-007,-0.0003625
-4.8386181e-007,-0.0003625
-4.8346181e-007,-0.000375
-4.8306181e-007,-0.000375
-4.8266181e-007,-0.000375
-4.8226181e-007,-0.000375
-4.8186181e-007,-0.000375
-4.8146181e-007,-0.0003875
-4.8106181e-007,-0.0003875
-4.8066181e-007,-0.0003875
-4.8026181e-007,-0.0003875
-4.7986181e-007,-0.0003875
-4.7946181e-007,-0.0004
-4.7906181e-007,-0.0004
-4.7866181e-007,-0.0004
-4.7826181e-007,-0.0004
-4.7786181e-007,-0.0004
-4.7746181e-007,-0.0004
