LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,01-Feb-2018 10:29:41,0                 
Time,Ampl
-5.6024196e-007,-0.00025
-5.5984196e-007,-0.00025
-5.5944196e-007,-0.00025
-5.5904196e-007,-0.00025
-5.5864196e-007,-0.00025
-5.5824196e-007,-0.00025
-5.5784196e-007,-0.00025
-5.5744196e-007,-0.00025
-5.5704196e-007,-0.00025
-5.5664196e-007,-0.00025
-5.5624196e-007,-0.00025
-5.5584196e-007,-0.00025
-5.5544196e-007,-0.00025
-5.5504196e-007,-0.00025
-5.5464196e-007,-0.00025
-5.5424196e-007,-0.00025
-5.5384196e-007,-0.0002375
-5.5344196e-007,-0.0002375
-5.5304196e-007,-0.0002375
-5.5264196e-007,-0.0002375
-5.5224196e-007,-0.0002375
-5.5184196e-007,-0.0002375
-5.5144196e-007,-0.0002375
-5.5104196e-007,-0.0002375
-5.5064196e-007,-0.000225
-5.5024196e-007,-0.000225
-5.4984196e-007,-0.000225
-5.4944196e-007,-0.000225
-5.4904196e-007,-0.000225
-5.4864196e-007,-0.000225
-5.4824196e-007,-0.0002125
-5.4784196e-007,-0.0002125
-5.4744196e-007,-0.0002125
-5.4704196e-007,-0.0002125
-5.4664196e-007,-0.0002125
-5.4624196e-007,-0.0002125
-5.4584196e-007,-0.0002
-5.4544196e-007,-0.0002
-5.4504196e-007,-0.0002
-5.4464196e-007,-0.0002
-5.4424196e-007,-0.0002
-5.4384196e-007,-0.0002
-5.4344196e-007,-0.0001875
-5.4304196e-007,-0.0001875
-5.4264196e-007,-0.0001875
-5.4224196e-007,-0.0001875
-5.4184196e-007,-0.0001875
-5.4144196e-007,-0.000175
-5.4104196e-007,-0.000175
-5.4064196e-007,-0.000175
-5.4024196e-007,-0.000175
-5.3984196e-007,-0.000175
-5.3944196e-007,-0.000175
-5.3904196e-007,-0.0001625
-5.3864196e-007,-0.0001625
-5.3824196e-007,-0.0001625
-5.3784196e-007,-0.0001625
-5.3744196e-007,-0.0001625
-5.3704196e-007,-0.0001625
-5.3664196e-007,-0.0001625
-5.3624196e-007,-0.00015
-5.3584196e-007,-0.00015
-5.3544196e-007,-0.00015
-5.3504196e-007,-0.00015
