LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,31-Jan-2018 15:29:12,0                 
Time,Ampl
-5.6012656e-007,3.75e-005
-5.5972656e-007,3.75e-005
-5.5932656e-007,5e-005
-5.5892656e-007,5e-005
-5.5852656e-007,5e-005
-5.5812656e-007,5e-005
-5.5772656e-007,6.25e-005
-5.5732656e-007,6.25e-005
-5.5692656e-007,6.25e-005
-5.5652656e-007,6.25e-005
-5.5612656e-007,6.25e-005
-5.5572656e-007,6.25e-005
-5.5532656e-007,6.25e-005
-5.5492656e-007,7.5e-005
-5.5452656e-007,7.5e-005
-5.5412656e-007,7.5e-005
-5.5372656e-007,7.5e-005
-5.5332656e-007,7.5e-005
-5.5292656e-007,7.5e-005
-5.5252656e-007,7.5e-005
-5.5212656e-007,7.5e-005
-5.5172656e-007,7.5e-005
-5.5132656e-007,7.5e-005
-5.5092656e-007,7.5e-005
-5.5052656e-007,7.5e-005
-5.5012656e-007,7.5e-005
-5.4972656e-007,7.5e-005
-5.4932656e-007,7.5e-005
-5.4892656e-007,7.5e-005
-5.4852656e-007,7.5e-005
-5.4812656e-007,7.5e-005
-5.4772656e-007,7.5e-005
-5.4732656e-007,7.5e-005
-5.4692656e-007,7.5e-005
-5.4652656e-007,7.5e-005
-5.4612656e-007,7.5e-005
-5.4572656e-007,7.5e-005
-5.4532656e-007,7.5e-005
-5.4492656e-007,7.5e-005
-5.4452656e-007,7.5e-005
-5.4412656e-007,7.5e-005
-5.4372656e-007,7.5e-005
-5.4332656e-007,7.5e-005
-5.4292656e-007,7.5e-005
-5.4252656e-007,7.5e-005
-5.4212656e-007,7.5e-005
-5.4172656e-007,8.75e-005
-5.4132656e-007,8.75e-005
-5.4092656e-007,8.75e-005
-5.4052656e-007,8.75e-005
-5.4012656e-007,8.75e-005
-5.3972656e-007,8.75e-005
-5.3932656e-007,8.75e-005
-5.3892656e-007,8.75e-005
-5.3852656e-007,8.75e-005
-5.3812656e-007,8.75e-005
-5.3772656e-007,8.75e-005
-5.3732656e-007,8.75e-005
-5.3692656e-007,8.75e-005
-5.3652656e-007,8.75e-005
-5.3612656e-007,8.75e-005
-5.3572656e-007,8.75e-005
-5.3532656e-007,8.75e-005
-5.3492656e-007,8.75e-005
-5.3452656e-007,8.75e-005
-5.3412656e-007,8.75e-005
-5.3372656e-007,8.75e-005
-5.3332656e-007,8.75e-005
-5.3292656e-007,8.75e-005
-5.3252656e-007,8.75e-005
-5.3212656e-007,8.75e-005
-5.3172656e-007,8.75e-005
-5.3132656e-007,8.75e-005
-5.3092656e-007,8.75e-005
-5.3052656e-007,8.75e-005
-5.3012656e-007,8.75e-005
-5.2972656e-007,8.75e-005
-5.2932656e-007,8.75e-005
-5.2892656e-007,8.75e-005
-5.2852656e-007,8.75e-005
-5.2812656e-007,8.75e-005
-5.2772656e-007,8.75e-005
-5.2732656e-007,8.75e-005
-5.2692656e-007,8.75e-005
-5.2652656e-007,8.75e-005
-5.2612656e-007,8.75e-005
-5.2572656e-007,8.75e-005
-5.2532656e-007,8.75e-005
-5.2492656e-007,8.75e-005
-5.2452656e-007,8.75e-005
-5.2412656e-007,8.75e-005
-5.2372656e-007,8.75e-005
-5.2332656e-007,8.75e-005
-5.2292656e-007,7.5e-005
-5.2252656e-007,7.5e-005
-5.2212656e-007,7.5e-005
-5.2172656e-007,7.5e-005
-5.2132656e-007,7.5e-005
-5.2092656e-007,7.5e-005
-5.2052656e-007,7.5e-005
-5.2012656e-007,7.5e-005
-5.1972656e-007,7.5e-005
-5.1932656e-007,7.5e-005
