LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,01-Feb-2018 14:17:38,0                 
Time,Ampl
-5.603132e-007,-0.0003
-5.599132e-007,-0.0003
-5.595132e-007,-0.0003
-5.591132e-007,-0.0003
-5.587132e-007,-0.0003
-5.583132e-007,-0.0003
-5.579132e-007,-0.0003
-5.575132e-007,-0.0002875
-5.571132e-007,-0.0002875
-5.567132e-007,-0.0002875
-5.563132e-007,-0.0002875
-5.559132e-007,-0.0002875
-5.555132e-007,-0.0002875
-5.551132e-007,-0.0002875
-5.547132e-007,-0.000275
-5.543132e-007,-0.000275
-5.539132e-007,-0.000275
-5.535132e-007,-0.000275
-5.531132e-007,-0.000275
-5.527132e-007,-0.000275
-5.523132e-007,-0.0002625
-5.519132e-007,-0.0002625
-5.515132e-007,-0.0002625
-5.511132e-007,-0.0002625
-5.507132e-007,-0.0002625
-5.503132e-007,-0.0002625
-5.499132e-007,-0.0002625
-5.495132e-007,-0.0002625
-5.491132e-007,-0.0002625
-5.487132e-007,-0.0002625
-5.483132e-007,-0.0002625
-5.479132e-007,-0.00025
-5.475132e-007,-0.00025
-5.471132e-007,-0.00025
-5.467132e-007,-0.00025
-5.463132e-007,-0.00025
-5.459132e-007,-0.00025
-5.455132e-007,-0.00025
-5.451132e-007,-0.00025
-5.447132e-007,-0.00025
-5.443132e-007,-0.00025
-5.439132e-007,-0.00025
-5.435132e-007,-0.00025
-5.431132e-007,-0.00025
-5.427132e-007,-0.00025
-5.423132e-007,-0.00025
-5.419132e-007,-0.00025
-5.415132e-007,-0.00025
-5.411132e-007,-0.00025
-5.407132e-007,-0.00025
-5.403132e-007,-0.00025
-5.399132e-007,-0.00025
-5.395132e-007,-0.00025
-5.391132e-007,-0.00025
-5.387132e-007,-0.00025
-5.383132e-007,-0.00025
-5.379132e-007,-0.00025
-5.375132e-007,-0.0002375
-5.371132e-007,-0.0002375
-5.367132e-007,-0.0002375
-5.363132e-007,-0.0002375
-5.359132e-007,-0.0002375
-5.355132e-007,-0.0002375
-5.351132e-007,-0.0002375
-5.347132e-007,-0.0002375
-5.343132e-007,-0.000225
-5.339132e-007,-0.000225
-5.335132e-007,-0.000225
-5.331132e-007,-0.000225
-5.327132e-007,-0.000225
-5.323132e-007,-0.000225
-5.319132e-007,-0.000225
-5.315132e-007,-0.0002125
-5.311132e-007,-0.0002125
-5.307132e-007,-0.0002125
-5.303132e-007,-0.0002125
-5.299132e-007,-0.0002125
-5.295132e-007,-0.0002125
-5.291132e-007,-0.0002125
-5.287132e-007,-0.0002125
-5.283132e-007,-0.0002125
-5.279132e-007,-0.0002125
-5.275132e-007,-0.0002125
-5.271132e-007,-0.0002
-5.267132e-007,-0.0002
-5.263132e-007,-0.0002
-5.259132e-007,-0.0002
-5.255132e-007,-0.0002
-5.251132e-007,-0.0002
-5.247132e-007,-0.0002
-5.243132e-007,-0.0002
-5.239132e-007,-0.0002125
-5.235132e-007,-0.0002125
-5.231132e-007,-0.0002125
-5.227132e-007,-0.0002125
-5.223132e-007,-0.0002125
-5.219132e-007,-0.0002125
-5.215132e-007,-0.0002125
-5.211132e-007,-0.0002125
-5.207132e-007,-0.0002125
-5.203132e-007,-0.0002125
-5.199132e-007,-0.000225
-5.195132e-007,-0.000225
-5.191132e-007,-0.000225
-5.187132e-007,-0.000225
-5.183132e-007,-0.000225
-5.179132e-007,-0.000225
-5.175132e-007,-0.000225
-5.171132e-007,-0.0002375
-5.167132e-007,-0.0002375
-5.163132e-007,-0.0002375
-5.159132e-007,-0.0002375
-5.155132e-007,-0.0002375
-5.151132e-007,-0.0002375
-5.147132e-007,-0.0002375
-5.143132e-007,-0.0002375
-5.139132e-007,-0.0002375
-5.135132e-007,-0.00025
-5.131132e-007,-0.00025
-5.127132e-007,-0.00025
-5.123132e-007,-0.00025
-5.119132e-007,-0.00025
-5.115132e-007,-0.00025
-5.111132e-007,-0.00025
-5.107132e-007,-0.00025
-5.103132e-007,-0.00025
-5.099132e-007,-0.00025
-5.095132e-007,-0.00025
-5.091132e-007,-0.0002625
-5.087132e-007,-0.0002625
-5.083132e-007,-0.0002625
-5.079132e-007,-0.0002625
-5.075132e-007,-0.0002625
-5.071132e-007,-0.0002625
-5.067132e-007,-0.0002625
-5.063132e-007,-0.0002625
-5.059132e-007,-0.0002625
-5.055132e-007,-0.0002625
-5.051132e-007,-0.0002625
-5.047132e-007,-0.0002625
-5.043132e-007,-0.0002625
-5.039132e-007,-0.000275
-5.035132e-007,-0.000275
-5.031132e-007,-0.000275
-5.027132e-007,-0.000275
-5.023132e-007,-0.000275
-5.019132e-007,-0.000275
-5.015132e-007,-0.000275
-5.011132e-007,-0.000275
-5.007132e-007,-0.0002875
-5.003132e-007,-0.0002875
-4.999132e-007,-0.0002875
-4.995132e-007,-0.0002875
-4.991132e-007,-0.0002875
-4.987132e-007,-0.0002875
-4.983132e-007,-0.0002875
-4.979132e-007,-0.0002875
-4.975132e-007,-0.0002875
-4.971132e-007,-0.0003
-4.967132e-007,-0.0003
-4.963132e-007,-0.0003
-4.959132e-007,-0.0003
-4.955132e-007,-0.0003
-4.951132e-007,-0.0003
-4.947132e-007,-0.0003
-4.943132e-007,-0.0003
-4.939132e-007,-0.0003
-4.935132e-007,-0.0003
-4.931132e-007,-0.0003
-4.927132e-007,-0.0003
-4.923132e-007,-0.0003
-4.919132e-007,-0.0003
-4.915132e-007,-0.0003
-4.911132e-007,-0.0003
-4.907132e-007,-0.0003
-4.903132e-007,-0.0003
-4.899132e-007,-0.0003
-4.895132e-007,-0.0003
-4.891132e-007,-0.0003
-4.887132e-007,-0.0003
-4.883132e-007,-0.0002875
-4.879132e-007,-0.0002875
-4.875132e-007,-0.0002875
