LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,30-Jan-2018 14:30:00,0                 
Time,Ampl
-5.600152e-007,-0.00035
-5.596152e-007,-0.0003625
-5.592152e-007,-0.0003625
-5.588152e-007,-0.0003625
-5.584152e-007,-0.000375
-5.580152e-007,-0.000375
-5.576152e-007,-0.000375
-5.572152e-007,-0.0003875
-5.568152e-007,-0.0003875
-5.564152e-007,-0.0003875
-5.560152e-007,-0.0004
-5.556152e-007,-0.0004
-5.552152e-007,-0.0004
-5.548152e-007,-0.0004
-5.544152e-007,-0.0004125
-5.540152e-007,-0.0004125
-5.536152e-007,-0.0004125
-5.532152e-007,-0.000425
-5.528152e-007,-0.000425
-5.524152e-007,-0.000425
-5.520152e-007,-0.000425
-5.516152e-007,-0.0004375
-5.512152e-007,-0.0004375
-5.508152e-007,-0.0004375
-5.504152e-007,-0.0004375
-5.500152e-007,-0.00045
-5.496152e-007,-0.00045
-5.492152e-007,-0.00045
-5.488152e-007,-0.00045
-5.484152e-007,-0.00045
-5.480152e-007,-0.0004625
-5.476152e-007,-0.0004625
-5.472152e-007,-0.0004625
-5.468152e-007,-0.0004625
-5.464152e-007,-0.0004625
-5.460152e-007,-0.0004625
-5.456152e-007,-0.0004625
-5.452152e-007,-0.0004625
-5.448152e-007,-0.0004625
-5.444152e-007,-0.0004625
-5.440152e-007,-0.0004625
-5.436152e-007,-0.0004625
-5.432152e-007,-0.0004625
-5.428152e-007,-0.0004625
-5.424152e-007,-0.0004625
-5.420152e-007,-0.0004625
-5.416152e-007,-0.0004625
-5.412152e-007,-0.0004625
-5.408152e-007,-0.00045
-5.404152e-007,-0.00045
-5.400152e-007,-0.00045
-5.396152e-007,-0.00045
-5.392152e-007,-0.00045
-5.388152e-007,-0.0004375
-5.384152e-007,-0.0004375
-5.380152e-007,-0.0004375
-5.376152e-007,-0.0004375
-5.372152e-007,-0.000425
-5.368152e-007,-0.000425
-5.364152e-007,-0.000425
-5.360152e-007,-0.0004125
-5.356152e-007,-0.0004125
-5.352152e-007,-0.0004125
-5.348152e-007,-0.0004125
-5.344152e-007,-0.0004
-5.340152e-007,-0.0004
-5.336152e-007,-0.0004
-5.332152e-007,-0.0004
-5.328152e-007,-0.0003875
-5.324152e-007,-0.0003875
-5.320152e-007,-0.0003875
-5.316152e-007,-0.0003875
-5.312152e-007,-0.000375
-5.308152e-007,-0.000375
-5.304152e-007,-0.000375
-5.300152e-007,-0.000375
-5.296152e-007,-0.0003625
-5.292152e-007,-0.0003625
-5.288152e-007,-0.0003625
-5.284152e-007,-0.0003625
-5.280152e-007,-0.0003625
-5.276152e-007,-0.0003625
-5.272152e-007,-0.00035
-5.268152e-007,-0.00035
-5.264152e-007,-0.00035
-5.260152e-007,-0.00035
-5.256152e-007,-0.00035
-5.252152e-007,-0.00035
-5.248152e-007,-0.0003375
-5.244152e-007,-0.0003375
-5.240152e-007,-0.0003375
-5.236152e-007,-0.0003375
-5.232152e-007,-0.0003375
-5.228152e-007,-0.0003375
-5.224152e-007,-0.0003375
-5.220152e-007,-0.000325
-5.216152e-007,-0.000325
-5.212152e-007,-0.000325
-5.208152e-007,-0.000325
-5.204152e-007,-0.000325
-5.200152e-007,-0.000325
-5.196152e-007,-0.0003125
-5.192152e-007,-0.0003125
-5.188152e-007,-0.0003125
-5.184152e-007,-0.0003125
-5.180152e-007,-0.0003125
-5.176152e-007,-0.0003125
-5.172152e-007,-0.0003
-5.168152e-007,-0.0003
-5.164152e-007,-0.0003
-5.160152e-007,-0.0003
-5.156152e-007,-0.0003
-5.152152e-007,-0.0003
-5.148152e-007,-0.0002875
-5.144152e-007,-0.0002875
-5.140152e-007,-0.0002875
-5.136152e-007,-0.0002875
-5.132152e-007,-0.0002875
-5.128152e-007,-0.0002875
-5.124152e-007,-0.0002875
-5.120152e-007,-0.000275
-5.116152e-007,-0.000275
-5.112152e-007,-0.000275
-5.108152e-007,-0.000275
-5.104152e-007,-0.000275
-5.100152e-007,-0.000275
-5.096152e-007,-0.000275
-5.092152e-007,-0.000275
-5.088152e-007,-0.0002625
-5.084152e-007,-0.0002625
-5.080152e-007,-0.0002625
-5.076152e-007,-0.0002625
-5.072152e-007,-0.0002625
-5.068152e-007,-0.0002625
-5.064152e-007,-0.0002625
-5.060152e-007,-0.0002625
-5.056152e-007,-0.0002625
-5.052152e-007,-0.0002625
-5.048152e-007,-0.0002625
-5.044152e-007,-0.0002625
-5.040152e-007,-0.0002625
-5.036152e-007,-0.0002625
-5.032152e-007,-0.0002625
-5.028152e-007,-0.0002625
-5.024152e-007,-0.0002625
-5.020152e-007,-0.0002625
-5.016152e-007,-0.0002625
-5.012152e-007,-0.000275
-5.008152e-007,-0.000275
-5.004152e-007,-0.000275
-5.000152e-007,-0.000275
-4.996152e-007,-0.000275
-4.992152e-007,-0.000275
-4.988152e-007,-0.0002875
-4.984152e-007,-0.0002875
-4.980152e-007,-0.0002875
-4.976152e-007,-0.0002875
-4.972152e-007,-0.0003
-4.968152e-007,-0.0003
-4.964152e-007,-0.0003
-4.960152e-007,-0.0003125
-4.956152e-007,-0.0003125
-4.952152e-007,-0.0003125
-4.948152e-007,-0.000325
-4.944152e-007,-0.000325
-4.940152e-007,-0.000325
-4.936152e-007,-0.0003375
-4.932152e-007,-0.0003375
-4.928152e-007,-0.0003375
-4.924152e-007,-0.00035
-4.920152e-007,-0.00035
-4.916152e-007,-0.00035
-4.912152e-007,-0.0003625
-4.908152e-007,-0.0003625
-4.904152e-007,-0.0003625
-4.900152e-007,-0.000375
-4.896152e-007,-0.000375
-4.892152e-007,-0.000375
-4.888152e-007,-0.000375
-4.884152e-007,-0.0003875
-4.880152e-007,-0.0003875
-4.876152e-007,-0.0003875
-4.872152e-007,-0.0003875
-4.868152e-007,-0.0004
-4.864152e-007,-0.0004
-4.860152e-007,-0.0004
-4.856152e-007,-0.0004
-4.852152e-007,-0.0004125
-4.848152e-007,-0.0004125
-4.844152e-007,-0.0004125
-4.840152e-007,-0.0004125
-4.836152e-007,-0.0004125
-4.832152e-007,-0.0004125
-4.828152e-007,-0.000425
-4.824152e-007,-0.000425
-4.820152e-007,-0.000425
-4.816152e-007,-0.000425
-4.812152e-007,-0.000425
-4.808152e-007,-0.000425
-4.804152e-007,-0.000425
-4.800152e-007,-0.000425
-4.796152e-007,-0.000425
-4.792152e-007,-0.0004375
-4.788152e-007,-0.0004375
-4.784152e-007,-0.0004375
-4.780152e-007,-0.0004375
-4.776152e-007,-0.0004375
-4.772152e-007,-0.0004375
-4.768152e-007,-0.0004375
-4.764152e-007,-0.0004375
-4.760152e-007,-0.0004375
-4.756152e-007,-0.0004375
-4.752152e-007,-0.0004375
-4.748152e-007,-0.0004375
-4.744152e-007,-0.0004375
-4.740152e-007,-0.0004375
-4.736152e-007,-0.0004375
-4.732152e-007,-0.000425
-4.728152e-007,-0.000425
-4.724152e-007,-0.000425
-4.720152e-007,-0.000425
-4.716152e-007,-0.000425
-4.712152e-007,-0.000425
-4.708152e-007,-0.000425
-4.704152e-007,-0.0004125
-4.700152e-007,-0.0004125
-4.696152e-007,-0.0004125
-4.692152e-007,-0.0004125
-4.688152e-007,-0.0004
-4.684152e-007,-0.0004
-4.680152e-007,-0.0004
-4.676152e-007,-0.0004
-4.672152e-007,-0.0003875
-4.668152e-007,-0.0003875
-4.664152e-007,-0.0003875
-4.660152e-007,-0.000375
-4.656152e-007,-0.000375
-4.652152e-007,-0.000375
-4.648152e-007,-0.0003625
-4.644152e-007,-0.0003625
-4.640152e-007,-0.0003625
-4.636152e-007,-0.00035
-4.632152e-007,-0.00035
-4.628152e-007,-0.00035
-4.624152e-007,-0.00035
-4.620152e-007,-0.0003375
