LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,30-Jan-2018 11:59:59,0                 
Time,Ampl
-5.6032002e-007,-0.0002375
-5.5992002e-007,-0.0002375
-5.5952002e-007,-0.0002375
-5.5912002e-007,-0.00025
-5.5872002e-007,-0.00025
-5.5832002e-007,-0.00025
-5.5792002e-007,-0.00025
-5.5752002e-007,-0.00025
-5.5712002e-007,-0.0002625
-5.5672002e-007,-0.0002625
-5.5632002e-007,-0.0002625
-5.5592002e-007,-0.0002625
-5.5552002e-007,-0.000275
-5.5512002e-007,-0.000275
-5.5472002e-007,-0.000275
-5.5432002e-007,-0.000275
-5.5392002e-007,-0.000275
-5.5352002e-007,-0.000275
-5.5312002e-007,-0.0002875
-5.5272002e-007,-0.0002875
-5.5232002e-007,-0.0002875
-5.5192002e-007,-0.0002875
-5.5152002e-007,-0.0002875
-5.5112002e-007,-0.0002875
-5.5072002e-007,-0.0002875
-5.5032002e-007,-0.0002875
-5.4992002e-007,-0.0002875
-5.4952002e-007,-0.0002875
-5.4912002e-007,-0.000275
-5.4872002e-007,-0.000275
-5.4832002e-007,-0.000275
-5.4792002e-007,-0.000275
-5.4752002e-007,-0.000275
-5.4712002e-007,-0.0002625
-5.4672002e-007,-0.0002625
-5.4632002e-007,-0.0002625
-5.4592002e-007,-0.00025
-5.4552002e-007,-0.00025
-5.4512002e-007,-0.00025
-5.4472002e-007,-0.0002375
-5.4432002e-007,-0.0002375
-5.4392002e-007,-0.0002375
-5.4352002e-007,-0.000225
-5.4312002e-007,-0.000225
-5.4272002e-007,-0.0002125
-5.4232002e-007,-0.0002125
-5.4192002e-007,-0.0002125
-5.4152002e-007,-0.0002
-5.4112002e-007,-0.0002
-5.4072002e-007,-0.0001875
-5.4032002e-007,-0.0001875
-5.3992002e-007,-0.0001875
-5.3952002e-007,-0.000175
-5.3912002e-007,-0.000175
-5.3872002e-007,-0.000175
-5.3832002e-007,-0.000175
-5.3792002e-007,-0.0001625
-5.3752002e-007,-0.0001625
-5.3712002e-007,-0.0001625
-5.3672002e-007,-0.0001625
-5.3632002e-007,-0.0001625
-5.3592002e-007,-0.0001625
-5.3552002e-007,-0.00015
-5.3512002e-007,-0.00015
-5.3472002e-007,-0.00015
-5.3432002e-007,-0.00015
-5.3392002e-007,-0.0001625
-5.3352002e-007,-0.0001625
-5.3312002e-007,-0.0001625
-5.3272002e-007,-0.0001625
-5.3232002e-007,-0.0001625
-5.3192002e-007,-0.0001625
-5.3152002e-007,-0.0001625
-5.3112002e-007,-0.000175
-5.3072002e-007,-0.000175
-5.3032002e-007,-0.000175
-5.2992002e-007,-0.000175
-5.2952002e-007,-0.0001875
-5.2912002e-007,-0.0001875
-5.2872002e-007,-0.0001875
-5.2832002e-007,-0.0002
-5.2792002e-007,-0.0002
-5.2752002e-007,-0.0002
-5.2712002e-007,-0.0002125
-5.2672002e-007,-0.0002125
-5.2632002e-007,-0.0002125
-5.2592002e-007,-0.000225
-5.2552002e-007,-0.000225
-5.2512002e-007,-0.000225
-5.2472002e-007,-0.0002375
-5.2432002e-007,-0.0002375
-5.2392002e-007,-0.00025
-5.2352002e-007,-0.00025
-5.2312002e-007,-0.00025
-5.2272002e-007,-0.0002625
-5.2232002e-007,-0.0002625
-5.2192002e-007,-0.0002625
-5.2152002e-007,-0.0002625
-5.2112002e-007,-0.000275
-5.2072002e-007,-0.000275
-5.2032002e-007,-0.000275
-5.1992002e-007,-0.000275
-5.1952002e-007,-0.0002875
-5.1912002e-007,-0.0002875
-5.1872002e-007,-0.0002875
-5.1832002e-007,-0.0002875
-5.1792002e-007,-0.0002875
-5.1752002e-007,-0.0002875
-5.1712002e-007,-0.0003
-5.1672002e-007,-0.0003
-5.1632002e-007,-0.0003
-5.1592002e-007,-0.0003
-5.1552002e-007,-0.0003
-5.1512002e-007,-0.0003
-5.1472002e-007,-0.0003
-5.1432002e-007,-0.0003
-5.1392002e-007,-0.0003
-5.1352002e-007,-0.0003
-5.1312002e-007,-0.0003
-5.1272002e-007,-0.0003
-5.1232002e-007,-0.0003
-5.1192002e-007,-0.0003
-5.1152002e-007,-0.0002875
-5.1112002e-007,-0.0002875
-5.1072002e-007,-0.0002875
-5.1032002e-007,-0.0002875
-5.0992002e-007,-0.0002875
-5.0952002e-007,-0.0002875
-5.0912002e-007,-0.000275
-5.0872002e-007,-0.000275
-5.0832002e-007,-0.000275
-5.0792002e-007,-0.000275
-5.0752002e-007,-0.0002625
-5.0712002e-007,-0.0002625
-5.0672002e-007,-0.0002625
-5.0632002e-007,-0.00025
-5.0592002e-007,-0.00025
-5.0552002e-007,-0.00025
-5.0512002e-007,-0.0002375
-5.0472002e-007,-0.0002375
-5.0432002e-007,-0.0002375
-5.0392002e-007,-0.000225
-5.0352002e-007,-0.000225
-5.0312002e-007,-0.000225
-5.0272002e-007,-0.0002125
-5.0232002e-007,-0.0002125
-5.0192002e-007,-0.0002125
-5.0152002e-007,-0.0002
-5.0112002e-007,-0.0002
-5.0072002e-007,-0.0002
-5.0032002e-007,-0.0002
-4.9992002e-007,-0.0001875
-4.9952002e-007,-0.0001875
-4.9912002e-007,-0.0001875
-4.9872002e-007,-0.0001875
-4.9832002e-007,-0.000175
-4.9792002e-007,-0.000175
-4.9752002e-007,-0.000175
-4.9712002e-007,-0.000175
-4.9672002e-007,-0.000175
-4.9632002e-007,-0.000175
-4.9592002e-007,-0.000175
-4.9552002e-007,-0.0001625
-4.9512002e-007,-0.0001625
-4.9472002e-007,-0.0001625
-4.9432002e-007,-0.0001625
-4.9392002e-007,-0.0001625
-4.9352002e-007,-0.0001625
-4.9312002e-007,-0.0001625
-4.9272002e-007,-0.0001625
-4.9232002e-007,-0.0001625
-4.9192002e-007,-0.0001625
-4.9152002e-007,-0.0001625
-4.9112002e-007,-0.0001625
-4.9072002e-007,-0.0001625
-4.9032002e-007,-0.0001625
-4.8992002e-007,-0.0001625
-4.8952002e-007,-0.0001625
-4.8912002e-007,-0.0001625
-4.8872002e-007,-0.0001625
-4.8832002e-007,-0.0001625
-4.8792002e-007,-0.0001625
-4.8752002e-007,-0.0001625
-4.8712002e-007,-0.0001625
-4.8672002e-007,-0.0001625
-4.8632002e-007,-0.0001625
-4.8592002e-007,-0.0001625
-4.8552002e-007,-0.0001625
-4.8512002e-007,-0.0001625
-4.8472002e-007,-0.0001625
-4.8432002e-007,-0.0001625
-4.8392002e-007,-0.0001625
-4.8352002e-007,-0.0001625
-4.8312002e-007,-0.0001625
-4.8272002e-007,-0.0001625
-4.8232002e-007,-0.0001625
-4.8192002e-007,-0.0001625
-4.8152002e-007,-0.0001625
-4.8112002e-007,-0.0001625
-4.8072002e-007,-0.00015
-4.8032002e-007,-0.00015
-4.7992002e-007,-0.00015
-4.7952002e-007,-0.00015
-4.7912002e-007,-0.00015
-4.7872002e-007,-0.00015
-4.7832002e-007,-0.00015
-4.7792002e-007,-0.00015
