LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,31-Jan-2018 10:43:44,0                 
Time,Ampl
-5.6039926e-007,-0.000225
-5.5999926e-007,-0.000225
-5.5959926e-007,-0.000225
-5.5919926e-007,-0.000225
-5.5879926e-007,-0.000225
-5.5839926e-007,-0.0002375
-5.5799926e-007,-0.0002375
-5.5759926e-007,-0.0002375
-5.5719926e-007,-0.0002375
-5.5679926e-007,-0.0002375
-5.5639926e-007,-0.0002375
-5.5599926e-007,-0.0002375
-5.5559926e-007,-0.0002375
-5.5519926e-007,-0.0002375
-5.5479926e-007,-0.0002375
-5.5439926e-007,-0.00025
-5.5399926e-007,-0.00025
-5.5359926e-007,-0.00025
-5.5319926e-007,-0.00025
-5.5279926e-007,-0.00025
-5.5239926e-007,-0.00025
-5.5199926e-007,-0.00025
-5.5159926e-007,-0.00025
-5.5119926e-007,-0.00025
-5.5079926e-007,-0.0002625
-5.5039926e-007,-0.0002625
-5.4999926e-007,-0.0002625
-5.4959926e-007,-0.0002625
-5.4919926e-007,-0.0002625
-5.4879926e-007,-0.0002625
-5.4839926e-007,-0.0002625
-5.4799926e-007,-0.0002625
-5.4759926e-007,-0.0002625
-5.4719926e-007,-0.0002625
-5.4679926e-007,-0.0002625
-5.4639926e-007,-0.0002625
-5.4599926e-007,-0.0002625
-5.4559926e-007,-0.000275
-5.4519926e-007,-0.000275
-5.4479926e-007,-0.000275
-5.4439926e-007,-0.000275
-5.4399926e-007,-0.000275
-5.4359926e-007,-0.000275
-5.4319926e-007,-0.000275
-5.4279926e-007,-0.000275
-5.4239926e-007,-0.000275
-5.4199926e-007,-0.000275
-5.4159926e-007,-0.000275
-5.4119926e-007,-0.000275
-5.4079926e-007,-0.000275
-5.4039926e-007,-0.0002625
-5.3999926e-007,-0.0002625
-5.3959926e-007,-0.0002625
-5.3919926e-007,-0.0002625
-5.3879926e-007,-0.0002625
-5.3839926e-007,-0.0002625
-5.3799926e-007,-0.0002625
-5.3759926e-007,-0.0002625
-5.3719926e-007,-0.0002625
-5.3679926e-007,-0.0002625
-5.3639926e-007,-0.00025
-5.3599926e-007,-0.00025
-5.3559926e-007,-0.00025
-5.3519926e-007,-0.00025
-5.3479926e-007,-0.00025
-5.3439926e-007,-0.00025
-5.3399926e-007,-0.00025
-5.3359926e-007,-0.00025
-5.3319926e-007,-0.00025
-5.3279926e-007,-0.00025
-5.3239926e-007,-0.00025
-5.3199926e-007,-0.00025
-5.3159926e-007,-0.0002375
-5.3119926e-007,-0.0002375
-5.3079926e-007,-0.0002375
-5.3039926e-007,-0.0002375
-5.2999926e-007,-0.0002375
-5.2959926e-007,-0.0002375
-5.2919926e-007,-0.0002375
-5.2879926e-007,-0.0002375
-5.2839926e-007,-0.0002375
-5.2799926e-007,-0.0002375
-5.2759926e-007,-0.0002375
-5.2719926e-007,-0.0002375
-5.2679926e-007,-0.0002375
-5.2639926e-007,-0.0002375
-5.2599926e-007,-0.0002375
-5.2559926e-007,-0.000225
-5.2519926e-007,-0.000225
-5.2479926e-007,-0.000225
-5.2439926e-007,-0.000225
-5.2399926e-007,-0.000225
-5.2359926e-007,-0.000225
-5.2319926e-007,-0.000225
-5.2279926e-007,-0.000225
-5.2239926e-007,-0.000225
-5.2199926e-007,-0.0002125
-5.2159926e-007,-0.0002125
-5.2119926e-007,-0.0002125
-5.2079926e-007,-0.0002125
-5.2039926e-007,-0.0002125
-5.1999926e-007,-0.0002125
-5.1959926e-007,-0.0002
-5.1919926e-007,-0.0002
-5.1879926e-007,-0.0002
-5.1839926e-007,-0.0002
-5.1799926e-007,-0.0001875
-5.1759926e-007,-0.0001875
-5.1719926e-007,-0.0001875
-5.1679926e-007,-0.000175
-5.1639926e-007,-0.000175
-5.1599926e-007,-0.000175
-5.1559926e-007,-0.000175
-5.1519926e-007,-0.0001625
-5.1479926e-007,-0.0001625
-5.1439926e-007,-0.0001625
-5.1399926e-007,-0.0001625
-5.1359926e-007,-0.00015
-5.1319926e-007,-0.00015
-5.1279926e-007,-0.00015
-5.1239926e-007,-0.0001375
-5.1199926e-007,-0.0001375
-5.1159926e-007,-0.0001375
-5.1119926e-007,-0.0001375
-5.1079926e-007,-0.000125
-5.1039926e-007,-0.000125
-5.0999926e-007,-0.000125
-5.0959926e-007,-0.000125
-5.0919926e-007,-0.000125
-5.0879926e-007,-0.0001125
-5.0839926e-007,-0.0001125
-5.0799926e-007,-0.0001125
-5.0759926e-007,-0.0001125
-5.0719926e-007,-0.0001125
-5.0679926e-007,-0.0001125
-5.0639926e-007,-0.0001125
-5.0599926e-007,-0.0001125
-5.0559926e-007,-0.0001125
-5.0519926e-007,-0.0001125
-5.0479926e-007,-0.0001125
-5.0439926e-007,-0.0001125
-5.0399926e-007,-0.000125
-5.0359926e-007,-0.000125
-5.0319926e-007,-0.000125
-5.0279926e-007,-0.000125
-5.0239926e-007,-0.000125
-5.0199926e-007,-0.000125
-5.0159926e-007,-0.0001375
-5.0119926e-007,-0.0001375
-5.0079926e-007,-0.0001375
-5.0039926e-007,-0.0001375
-4.9999926e-007,-0.0001375
-4.9959926e-007,-0.00015
-4.9919926e-007,-0.00015
-4.9879926e-007,-0.00015
-4.9839926e-007,-0.00015
-4.9799926e-007,-0.0001625
-4.9759926e-007,-0.0001625
-4.9719926e-007,-0.0001625
-4.9679926e-007,-0.0001625
-4.9639926e-007,-0.0001625
-4.9599926e-007,-0.000175
-4.9559926e-007,-0.000175
-4.9519926e-007,-0.000175
-4.9479926e-007,-0.000175
-4.9439926e-007,-0.000175
-4.9399926e-007,-0.000175
-4.9359926e-007,-0.000175
-4.9319926e-007,-0.000175
-4.9279926e-007,-0.000175
-4.9239926e-007,-0.000175
-4.9199926e-007,-0.000175
-4.9159926e-007,-0.000175
-4.9119926e-007,-0.000175
-4.9079926e-007,-0.000175
-4.9039926e-007,-0.0001625
-4.8999926e-007,-0.0001625
-4.8959926e-007,-0.0001625
-4.8919926e-007,-0.0001625
-4.8879926e-007,-0.0001625
-4.8839926e-007,-0.0001625
-4.8799926e-007,-0.00015
-4.8759926e-007,-0.00015
-4.8719926e-007,-0.00015
-4.8679926e-007,-0.00015
-4.8639926e-007,-0.00015
-4.8599926e-007,-0.0001375
-4.8559926e-007,-0.0001375
-4.8519926e-007,-0.0001375
-4.8479926e-007,-0.0001375
-4.8439926e-007,-0.000125
-4.8399926e-007,-0.000125
-4.8359926e-007,-0.000125
-4.8319926e-007,-0.000125
-4.8279926e-007,-0.0001125
-4.8239926e-007,-0.0001125
-4.8199926e-007,-0.0001125
-4.8159926e-007,-0.0001125
-4.8119926e-007,-0.0001125
-4.8079926e-007,-0.0001125
-4.8039926e-007,-0.0001
-4.7999926e-007,-0.0001
-4.7959926e-007,-0.0001
-4.7919926e-007,-0.0001
-4.7879926e-007,-0.0001
-4.7839926e-007,-0.0001
-4.7799926e-007,-0.0001
-4.7759926e-007,-0.0001
-4.7719926e-007,-0.0001
-4.7679926e-007,-0.0001
-4.7639926e-007,-0.0001
-4.7599926e-007,-0.0001
-4.7559926e-007,-0.0001
-4.7519926e-007,-0.0001
-4.7479926e-007,-0.0001
-4.7439926e-007,-0.0001
-4.7399926e-007,-0.0001
-4.7359926e-007,-0.0001
-4.7319926e-007,-0.0001
-4.7279926e-007,-0.0001
-4.7239926e-007,-0.0001
-4.7199926e-007,-0.0001
-4.7159926e-007,-0.0001
-4.7119926e-007,-8.75e-005
