LECROYHDO6034,16122,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,31-Jan-2018 13:19:02,0                 
Time,Ampl
-5.6023634e-007,-0.0002375
-5.5983634e-007,-0.0002375
-5.5943634e-007,-0.0002375
-5.5903634e-007,-0.0002375
-5.5863634e-007,-0.0002375
-5.5823634e-007,-0.0002375
-5.5783634e-007,-0.0002375
-5.5743634e-007,-0.0002375
-5.5703634e-007,-0.0002375
-5.5663634e-007,-0.0002375
-5.5623634e-007,-0.0002375
-5.5583634e-007,-0.0002375
-5.5543634e-007,-0.0002375
-5.5503634e-007,-0.0002375
-5.5463634e-007,-0.0002375
-5.5423634e-007,-0.0002375
-5.5383634e-007,-0.0002375
-5.5343634e-007,-0.0002375
-5.5303634e-007,-0.0002375
-5.5263634e-007,-0.0002375
-5.5223634e-007,-0.0002375
-5.5183634e-007,-0.0002375
-5.5143634e-007,-0.0002375
-5.5103634e-007,-0.0002375
-5.5063634e-007,-0.0002375
-5.5023634e-007,-0.0002375
-5.4983634e-007,-0.0002375
-5.4943634e-007,-0.0002375
-5.4903634e-007,-0.0002375
-5.4863634e-007,-0.0002375
-5.4823634e-007,-0.0002375
-5.4783634e-007,-0.0002375
-5.4743634e-007,-0.0002375
-5.4703634e-007,-0.0002375
-5.4663634e-007,-0.0002375
-5.4623634e-007,-0.0002375
-5.4583634e-007,-0.0002375
-5.4543634e-007,-0.0002375
-5.4503634e-007,-0.0002375
-5.4463634e-007,-0.0002375
-5.4423634e-007,-0.0002375
-5.4383634e-007,-0.0002375
-5.4343634e-007,-0.0002375
-5.4303634e-007,-0.0002375
-5.4263634e-007,-0.0002375
-5.4223634e-007,-0.0002375
-5.4183634e-007,-0.0002375
-5.4143634e-007,-0.00025
-5.4103634e-007,-0.00025
-5.4063634e-007,-0.00025
-5.4023634e-007,-0.00025
-5.3983634e-007,-0.00025
-5.3943634e-007,-0.00025
-5.3903634e-007,-0.00025
-5.3863634e-007,-0.00025
-5.3823634e-007,-0.0002625
-5.3783634e-007,-0.0002625
-5.3743634e-007,-0.0002625
-5.3703634e-007,-0.0002625
-5.3663634e-007,-0.0002625
-5.3623634e-007,-0.000275
-5.3583634e-007,-0.000275
-5.3543634e-007,-0.000275
-5.3503634e-007,-0.000275
-5.3463634e-007,-0.000275
-5.3423634e-007,-0.0002875
-5.3383634e-007,-0.0002875
-5.3343634e-007,-0.0002875
-5.3303634e-007,-0.0002875
-5.3263634e-007,-0.0002875
-5.3223634e-007,-0.0003
-5.3183634e-007,-0.0003
-5.3143634e-007,-0.0003
-5.3103634e-007,-0.0003
-5.3063634e-007,-0.0003
-5.3023634e-007,-0.0003
-5.2983634e-007,-0.0003
-5.2943634e-007,-0.0003125
-5.2903634e-007,-0.0003125
-5.2863634e-007,-0.0003125
-5.2823634e-007,-0.0003125
-5.2783634e-007,-0.0003125
-5.2743634e-007,-0.0003125
-5.2703634e-007,-0.0003125
-5.2663634e-007,-0.0003125
-5.2623634e-007,-0.0003125
-5.2583634e-007,-0.0003125
-5.2543634e-007,-0.0003125
-5.2503634e-007,-0.0003
-5.2463634e-007,-0.0003
-5.2423634e-007,-0.0003
-5.2383634e-007,-0.0003
-5.2343634e-007,-0.0003
-5.2303634e-007,-0.0003
-5.2263634e-007,-0.0003
-5.2223634e-007,-0.0003
